idx,m1,m2,M_total,q,G,r0,v_perp,alpha,omega,dt,n_steps,E0,L0,mu,epsilon,h,e,p,a,r_min,r_max,T_orb,T_norm,r_ratio,orbit_class,orbit_name,dE_max,dE_slope,dL_max,MEGNO,residual_max,residual_mean,e_inst_std,traj_r_mean,traj_r_std,traj_r_min_num,traj_r_max_num,traj_vr_max,traj_vt_mean
1436,2.219127277,140.372806,142.5919333,0.015808812,1,12.14506367,4.935110932,1.440287987,4.388186645,0.1,3000,0.954509867,130.9383762,2.184591481,0.436928312,59.93723647,1.074429486,25.19407818,,12.14506367,,,,,3,hyperbolic,0.003041413,1.66E-07,1.06E-14,2.50101913,,,1.19E-05,257.9534655,124.8701467,12.15025682,459.116421,2.556578154,0.413546266
1437,11.4869506,346.1053396,357.5922902,0.033189175,1,2.82802018,12.77181001,1.135794152,4.567150994,0.008383173,3000,-499.0471242,401.5687048,11.11795486,-44.88659386,36.11893644,0.290028355,3.648226221,3.983286094,2.82802018,5.138552007,2.641484369,10.50312084,0.550353519,1,elliptical,0.000201122,3.06E-08,4.25E-15,1.19576194,0.642122385,0.410942263,9.44E-05,4.154537859,0.800615256,2.828022703,5.140850009,2.874132734,9.06011938
1438,75.06564213,849.7980767,924.8637188,0.088333504,1,6.139564647,21.09225346,1.718513303,0.439071273,0.016674247,3000,4952.374619,8931.815902,68.97301408,71.80162684,129.4972537,1.953287973,18.13190243,,6.139564647,,,,,3,hyperbolic,0.000536639,6.16E-08,1.09E-13,2.045568319,,,1.58E-05,317.7607007,177.4957354,6.146224392,622.9268391,13.95284392,0.991280899
1439,5.665289269,72.66829606,78.33358533,0.077960948,1,4.646445679,2.912454124,0.709325419,4.794277316,0.007351093,3000,-66.31269069,71.1211908,5.255560768,-12.61762419,13.53255988,0.496857451,2.337824525,3.104133715,1.561821751,4.646445679,3.882544994,3.430909033,0.336132575,1,elliptical,0.000366624,-4.52E-07,2.80E-15,1.572439912,1.602504701,1.047032701,6.29E-05,3.448691572,1.030863821,1.56211437,4.646444523,2.876070679,4.420094875
1440,70.81695908,358.9114779,429.728437,0.197310377,1,10.06687158,6.479222602,0.991683571,5.582654488,0.048869844,3000,-1283.319202,3857.873269,59.14670116,-21.69722363,65.22550189,0.016563695,9.900126989,9.902843894,9.738816205,10.06687158,9.445451469,6.130247021,0.967412381,1,elliptical,1.72E-05,-6.36E-10,4.95E-15,2.027348439,0.031656109,0.019960564,0.000186963,9.906426512,0.114262571,9.743884786,10.06687141,0.107470634,6.585036741
1441,110.6201027,137.3407624,247.960865,0.805442614,1,5.576178949,7.209801722,1.081185223,1.365438658,0.027873546,3000,-1132.108274,2463.26078,61.27035099,-18.47726112,40.20314459,0.168961485,6.518338426,6.709892322,5.576178949,7.843605695,6.93524205,8.29369654,0.710920355,1,elliptical,0.000130325,-2.99E-08,3.69E-15,2.658682656,0.261322851,0.165539325,0.00012532,6.802266476,0.799392349,5.576179112,7.847139459,1.043809455,5.995390509
1442,0.153418871,46.74037766,46.89379653,0.003282363,1,4.021102796,4.829943086,1.414350029,2.631875589,0.039249923,3000,0.000344182,2.969906615,0.152916942,0.002250775,19.42169765,1.000386004,8.043757754,,4.021102796,,,,,2,parabolic,0.776116159,9.87E-05,1.05E-14,2.309114882,,,1.53E-05,82.2962283,37.23536851,4.023337604,139.4594422,2.416117768,0.39476542
1443,19.02279105,698.7166301,717.7394212,0.02722533,1,4.672445958,13.72411858,1.107320156,5.57118798,0.012566426,3000,-1100.660478,1187.509975,18.51861562,-59.43535419,64.12520238,0.226157928,5.729156654,6.037983882,4.672445958,7.403521805,3.479640623,9.229992793,0.631111258,1,elliptical,0.000163462,1.57E-07,2.49E-15,2.287449132,0.216143939,0.135744116,0.000107814,6.212625143,0.949576793,4.672446654,7.406796931,2.534419829,10.5832265
1444,0.76206341,9.851272516,10.61333593,0.07735685,1,12.56536078,1.511487682,1.644622162,3.473659705,0.1,3000,0.210539372,13.43417828,0.707345398,0.297647193,18.99238804,1.704782057,33.98656237,,12.56536078,,,,,3,hyperbolic,3.12E-05,4.29E-09,2.22E-14,2.041590378,,,1.63E-06,141.0628565,74.56713562,12.56593375,267.4956437,0.95267601,0.24014531
1445,28.12838505,275.7572572,303.8856422,0.102004152,1,5.434058127,9.567388947,1.279382715,5.424501164,0.024222004,3000,-259.2025322,1327.025528,25.52475416,-10.15494725,51.98974767,0.636820132,8.894575743,14.96244316,5.434058127,24.4908282,20.86068419,28.70762202,0.221881354,1,elliptical,0.000602949,1.78E-08,2.40E-15,0.900871333,1.994053877,1.301997904,4.49E-05,17.97616271,6.016574368,5.434059416,24.50909385,3.723884842,3.478903773
1446,18.87700528,194.6817289,213.5587342,0.096963415,1,4.822309561,8.360325791,1.256296285,2.914905661,0.024154759,3000,-160.6930306,693.7759507,17.20841828,-9.338047696,40.31607899,0.578280356,7.61095645,11.4348706,4.822309561,18.04743165,16.62524604,22.94267861,0.267201985,1,elliptical,0.000488589,-4.56E-08,2.13E-15,1.171365459,2.736059128,1.81277781,5.22E-05,13.21340437,4.264268305,4.822315331,18.05910498,3.064693429,3.564134614
1447,0.228509717,95.26220076,95.49071047,0.002398745,1,8.188991284,4.829435616,1.414265746,4.058928727,0.079936255,3000,0.000196179,9.015523451,0.227962892,0.000860573,39.54820616,1.0001476,16.37919126,,8.188991284,,,,,2,parabolic,2.029339063,0.000126824,6.11E-15,2.629164318,,,1.53E-05,167.4900998,75.75800648,8.193541394,283.7623045,2.415575902,0.394856738
1448,0.282119093,51.3174806,51.5995997,0.005497524,1,17.84352287,3.441884765,2.02401376,5.404804564,0.1,3000,0.85056862,17.23171096,0.280576616,3.031502165,61.41534951,3.0966317,73.09834142,,17.84352287,,,,,3,hyperbolic,2.99E-05,1.37E-09,3.75E-14,1.817021745,,,2.84E-06,389.6785383,218.006027,17.84603197,765.3022671,2.601740961,0.338030206
1449,8.880591271,54.69732545,63.57791672,0.162358784,1,4.859484337,5.114924129,1.414103323,6.131452878,0.044782762,3000,-0.015583044,189.9026664,7.64014639,-0.002039626,24.85589369,0.999688208,9.717453528,15585.6775,4.859484337,31166.49551,1533258.038,1141256.112,0.00015592,1,elliptical,0.960347933,0.000107196,1.93E-14,2.374237368,17.86943175,9.307355654,1.53E-05,99.26956155,44.87369967,4.86218321,168.1061158,2.557782887,0.418469992
1450,0.566090596,11.14430235,11.71039294,0.050796414,1,1.838536966,2.691580175,1.066492412,3.796955041,0.024282956,3000,-1.479935761,2.665919584,0.538725283,-2.747106563,4.948569648,0.137406065,2.091163096,2.13140493,1.838536966,2.424272895,5.713379647,7.842784251,0.758386966,1,elliptical,0.000111205,5.07E-08,5.00E-15,2.013728763,0.303537136,0.192977105,0.000134147,2.155838977,0.206320511,1.838537061,2.425387581,0.325815553,2.31711635
1451,7.93218506,68.13834604,76.0705311,0.116412938,1,12.15854252,4.100084308,1.639174999,3.118621894,0.1,3000,15.26732899,354.1948821,7.105063717,2.148795506,49.85104937,1.686894679,32.66872319,,12.15854252,,,,,3,hyperbolic,0.000250716,1.05E-08,2.57E-14,2.055457658,,,7.60E-06,348.4303112,190.0517067,12.16288223,672.7823288,2.574318923,0.306590987
1452,3.351452008,145.1048066,148.4562586,0.023096768,1,10.09945957,6.589183513,1.718626148,3.490787364,0.087806505,3000,22.96082304,217.9947478,3.275791806,7.009243688,66.54719249,1.953675836,29.83052969,,10.09945957,,,,,3,hyperbolic,0.000536511,1.17E-08,8.16E-14,2.067324263,,,1.58E-05,522.8019727,292.0322088,10.11041689,1024.891056,4.359137229,0.309637334
1453,11.1371263,311.5531207,322.690247,0.035747118,1,1.702132602,33.65040274,2.443959708,3.537887748,0.004120747,3000,4049.428804,615.8898792,10.75274659,376.5948327,57.27744758,4.972939056,10.1667343,,1.702132602,,,,,3,hyperbolic,0.000298162,2.38E-08,1.56E-13,1.777333111,,,2.19E-05,171.3778728,98.26666767,1.706828942,341.3665737,28.0200486,0.968580893
1454,2.013885091,255.637524,257.651409,0.007877893,1,8.411381369,11.09182368,2.004104478,1.775667821,0.0506598,3000,61.70866403,186.421951,1.998143927,30.88299256,93.29755904,3.016434757,33.78376449,,8.411381369,,,,,3,hyperbolic,0.000371152,6.85E-09,3.15E-13,1.909444933,,,1.78E-05,611.6320419,347.8916594,8.425466642,1212.46919,8.331424219,0.409330037
1455,0.620829248,112.4085982,113.0294274,0.005522969,1,2.835331716,10.65378959,1.687369868,5.919900673,0.014968862,3000,10.42635547,18.65040058,0.61741926,16.88699421,30.20702752,1.847217072,8.072804868,,2.835331716,,,,,3,hyperbolic,0.000575955,8.02E-08,3.26E-14,1.973548316,,,1.57E-05,139.5095895,77.61258073,2.838240369,272.7951567,6.913256984,0.518104191
1456,36.52420241,363.4703598,399.9945622,0.10048743,1,4.931357387,1.963901897,0.218059989,0.864031407,6.94E-05,3000,-2628.047157,321.4266797,33.18911367,-79.18401145,9.684702125,0.952449841,0.234486826,2.525728079,0.120098771,4.931357387,1.261051181,2.303085388,0.0243541,1,elliptical,6.95E-10,3.15E-09,7.78E-15,0.53151536,39.85449925,38.87530226,9.70E-12,4.816649738,0.103196088,4.584144078,4.931357349,3.417731719,2.011608699
1457,67.73306227,81.40500751,149.1380698,0.832050317,1,13.8456897,0.64873331,0.197664754,0.15866226,0.000395504,3000,-390.4532413,332.0810595,36.97118014,-10.56101644,8.98216011,0.960928645,0.540969857,7.06078201,0.27587432,13.8456897,9.653055757,2.288164178,0.019924924,1,elliptical,1.86E-10,1.52E-10,1.71E-15,0.111376189,49.18220138,48.53875652,2.17E-12,13.66886246,0.158647135,13.31275585,13.84568964,0.909962309,0.657214861
1458,4.528776242,889.5086174,894.0373936,0.005091324,1,1.827740319,44.647918,2.018741059,3.901074522,0.002754689,3000,2287.023658,367.6978104,4.505835575,507.5692665,81.60479988,3.075315462,7.448618382,,1.827740319,,,,,3,hyperbolic,0.000366942,1.20E-07,1.31E-13,1.725335743,,,1.79E-05,134.717971,76.66276504,1.830860648,267.134419,33.6971071,1.631204316
1459,2.632597611,25.66196388,28.29456149,0.102587535,1,1.337239793,4.56146669,0.991648296,0.121699431,0.009218653,3000,-25.68026899,14.56415204,2.387654067,-10.75543955,6.099774773,0.016633657,1.314996605,1.315360537,1.29348128,1.337239793,1.781950339,6.12961423,0.967276989,1,elliptical,1.73E-05,-3.18E-09,3.05E-15,2.076005749,0.033790098,0.021358763,0.000186914,1.315839931,0.015241488,1.294154301,1.337239752,0.07599127,4.636273253
1460,24.52539776,29.14520243,53.67060019,0.841490047,1,5.152105654,2.341471886,0.725459382,4.742083961,0.011355585,3000,-102.2303911,160.664672,13.31823531,-7.675971235,12.06351054,0.473708684,2.711508463,3.496013635,1.839921615,5.152105654,5.606235266,3.512063861,0.357120319,1,elliptical,0.000342213,6.35E-08,3.01E-15,-1.241616507,1.421485507,0.923249365,6.41E-05,3.903910835,1.104910132,1.840274058,5.152105246,2.107518074,3.436642278
1461,10.01230408,845.7682155,855.7805195,0.011838118,1,19.94372568,14.59057047,2.227379511,4.011248024,0.1,3000,628.665607,2879.397075,9.895163959,63.53261145,290.990335,3.961219485,98.94520047,,19.94372568,,,,,3,hyperbolic,0.000314383,1.79E-09,3.01E-13,2.11662287,,,1.93E-05,1716.291458,981.2820735,19.9862968,3412.872542,11.6511318,0.474796007
1462,2.501431022,29.43853705,31.93996807,0.084971309,1,4.622048104,6.300157561,2.39663227,6.00925505,0.05860885,3000,29.82347888,67.13610629,2.305527346,12.93564309,29.11963131,4.743846236,26.5483336,,4.622048104,,,,,3,hyperbolic,0.000302716,1.91E-09,3.98E-14,1.92057135,,,2.14E-05,452.1090467,259.1085975,4.634214076,900.2939883,5.203954038,0.18549391
1463,25.43011002,36.70616263,62.13627266,0.692802194,1,14.16340493,0.420965015,0.200982036,3.709491134,0.000667077,3000,-64.57410059,89.56858265,15.02249354,-4.29849415,5.962297966,0.959606221,0.572113445,7.227679099,0.291953271,14.16340493,15.48836457,2.290480791,0.020613212,1,elliptical,2.32E-10,1.12E-10,3.01E-15,0.070757561,38.56163069,38.34416571,2.78E-12,13.96323339,0.179654563,13.55977989,14.16340486,0.611933239,0.427071108
1464,0.029978719,14.21784356,14.24782228,0.002108528,1,18.66570266,0.877014268,1.003817092,1.333086457,0.1,3000,-0.011330208,0.489721668,0.029915641,-0.3787386,16.37008756,0.007648753,18.80847202,18.80957245,18.66570266,18.95344223,135.7919452,6.355968541,0.984818612,1,elliptical,1.64E-07,-1.02E-10,3.51E-15,2.065863092,0.009540005,0.006307431,3.80E-06,18.8002006,0.10221026,18.66570267,18.95364675,0.006661913,0.870765764
1465,13.6074032,173.9164488,187.523852,0.078241036,1,1.857496926,12.46097143,1.240188485,3.64014201,0.006162297,3000,-294.2634705,292.1052759,12.62000122,-23.31722995,23.14621613,0.538067478,2.856955612,4.021143428,1.857496926,6.18478993,3.69978048,20.01299371,0.300333067,1,elliptical,0.000426856,1.18E-07,6.42E-15,5.189943506,2.291418173,1.525104908,5.56E-05,4.609308466,1.413483022,1.857497876,6.188471615,4.36152106,5.74496388
1466,3.031823471,20.53629619,23.56811966,0.147632438,1,1.24535036,1.239911457,0.285019111,3.714619228,8.31E-05,3000,-47.965179,4.079278151,2.641807055,-18.15620066,1.54412418,0.918764106,0.101167149,0.649037761,0.052725163,1.24535036,0.676740781,2.364000096,0.042337614,1,elliptical,9.95E-08,2.41E-07,2.40E-15,2.67075861,15.74750991,14.26036741,1.83E-09,1.088629626,0.145418178,0.745296613,1.245350312,4.75815962,1.447568683
1467,1.383548557,410.5033501,411.8868986,0.003370371,1,16.36203265,9.064455427,1.806638896,5.557885989,0.1,3000,21.93672184,204.5088498,1.378901149,15.90884297,148.3129157,2.263944102,53.40475998,,16.36203265,,,,,3,hyperbolic,0.000388808,6.56E-09,7.44E-14,1.956422015,,,1.45E-05,884.586888,497.6104506,16.37944083,1741.737248,6.288201609,0.417845829
1468,0.105110163,40.6616184,40.76672856,0.002584997,1,15.56574725,0.857438971,0.52982845,3.942898955,0.021152709,3000,-0.236035035,1.399254467,0.104839154,-2.251401551,13.34667831,0.719281813,4.369588344,9.053633403,2.541519552,15.56574725,26.80780744,2.787143083,0.163276424,1,elliptical,0.000804032,2.08E-07,3.02E-15,2.193577036,3.018487528,2.073428782,3.32E-05,11.71646742,3.797839305,2.541918627,15.56574456,2.197047142,1.402963362
1469,0.742289424,14.10331539,14.84560482,0.052632264,1,4.593825162,2.006924826,1.116398871,0.520537056,0.085180756,3000,-0.85874019,6.501329284,0.705174494,-1.217769782,9.219461765,0.246346439,5.725497632,6.095406962,4.593825162,7.596988761,24.54058892,9.603338455,0.604690267,1,elliptical,0.000175138,-6.91E-09,5.60E-15,1.613367009,0.178066675,0.111869901,0.000104176,6.271997434,1.044410412,4.593826124,7.60035323,0.397123119,1.514478968
1470,9.238615933,111.8124807,121.0510967,0.082625981,1,17.86434359,6.274354522,2.41033952,3.102710373,0.1,3000,110.1476124,956.4991426,8.533525052,12.90763333,112.087225,4.809736602,103.7871309,,17.86434359,,,,,3,hyperbolic,5.75E-05,7.85E-10,1.93E-14,1.85457675,,,6.43E-06,777.111504,442.9724895,17.87346328,1542.852001,5.19450574,0.360872122
1471,13.93772571,37.31473043,51.25245614,0.37351806,1,2.026828465,4.987246014,0.99177224,4.445226448,0.012790678,3000,-130.40213,102.5735358,10.14746447,-12.85071067,10.10829218,0.016387824,1.993613157,1.994148707,1.961468948,2.026828465,2.471489893,6.131838214,0.967752813,1,elliptical,1.71E-05,-2.77E-09,3.33E-15,2.131426963,0.020315824,0.012674295,0.000187087,1.994856904,0.022763741,1.962490488,2.026828442,0.081815404,5.067836644
1472,394.9134078,542.866046,937.7794538,0.727460136,1,3.761258725,17.70870768,1.121509912,3.291982064,0.007940141,3000,-21152.4844,15226.98507,228.6092741,-92.5267992,66.60703127,0.257784484,4.730852863,5.067609935,3.761258725,6.373961145,2.340638154,9.826182466,0.59009753,1,elliptical,0.000181823,-2.73E-07,2.75E-15,2.284857946,0.693845059,0.444672832,0.000102321,5.219198339,0.913221137,3.761259614,6.376787852,3.633308916,13.19103842
1473,24.75209919,198.5757433,223.3278425,0.124648151,1,4.821034802,7.19562865,1.057225039,0.928282148,0.023611181,3000,-449.7509107,763.4917913,22.00874929,-20.43509627,34.69037614,0.117724783,5.38859008,5.464320782,4.821034802,6.107606763,5.370475171,7.581824869,0.789349247,1,elliptical,9.86E-05,-4.76E-08,3.57E-15,2.165429601,0.121117444,0.076538758,0.000142106,5.496553341,0.455382556,4.82103489,6.110458259,0.759665236,6.355435723
1474,0.36874472,180.9089365,181.2776812,0.002038289,1,1.549106959,7.037593574,0.650568028,0.129046033,0.000663832,3000,-33.95004594,4.011872118,0.367994641,-92.25690322,10.90198518,0.576761241,0.655642107,0.982461338,0.415815718,1.549106959,0.454444554,3.173444918,0.268422858,1,elliptical,0.000471012,6.02E-06,6.20E-15,3.080615682,2.72269971,1.8516042,4.96E-05,1.1607132,0.358359444,0.415887615,1.549106752,9.59046718,10.87355072
1475,10.54659578,99.88375189,110.4303477,0.105588703,1,7.554744578,2.436227221,0.637211294,0.880737609,0.008468329,3000,-111.1310114,175.5724162,9.539348359,-11.64974873,18.40507439,0.593961767,3.067515139,4.739602125,1.924459672,7.554744578,6.16947881,3.122216526,0.25473524,1,elliptical,0.000498786,1.45E-07,2.75E-15,0.882660852,2.781419678,1.882473296,4.91E-05,5.62939801,1.80772721,1.924800637,7.554744419,3.563806622,3.842649771
1476,9.051115779,193.4598804,202.5109961,0.046785492,1,2.088066571,14.74948462,1.497699589,5.094188099,0.007067584,3000,101.9320852,266.2965936,8.646581219,11.7887154,30.79790577,1.243104059,4.683750599,,2.088066571,,,,,3,hyperbolic,0.00145423,7.62E-07,1.54E-14,1.84506817,,,1.51E-05,65.22569849,34.03347888,2.089508442,122.3183993,8.175960691,0.953852454
1477,0.421562127,183.4961597,183.9177218,0.002297389,1,7.103233802,5.251110296,1.031970793,2.624648532,0.046531936,3000,-5.091326217,15.68816824,0.420595855,-12.10503185,37.29986416,0.064963718,7.564686277,7.59674671,7.103233802,8.090259617,9.700844625,6.949237803,0.877998252,1,elliptical,6.09E-05,-7.63E-09,3.06E-15,1.853129006,0.134915818,0.085450461,0.000162612,7.611615753,0.349131237,7.103233821,8.094276356,0.321687567,4.910757241
1478,0.349638961,128.5245594,128.8741984,0.002720406,1,7.723230049,4.050081948,0.991471666,0.75370346,0.059891336,3000,-2.958632815,10.90693561,0.348690381,-8.484985461,31.2797146,0.016983935,7.592059215,7.594249807,7.465269565,7.723230049,11.58308379,6.126447691,0.966599404,1,elliptical,1.77E-05,-3.37E-10,2.77E-15,2.064144836,0.032303288,0.02036163,0.000186665,7.597122135,0.089857015,7.469148685,7.723230047,0.068941288,4.117887237
1479,0.413207652,266.4235141,266.8367217,0.001550943,1,1.959391993,26.76613954,2.293631287,5.181964073,0.005596776,3000,91.6022943,21.63726572,0.412567783,222.0296833,52.44535951,4.260744481,10.30786062,,1.959391993,,,,,3,hyperbolic,0.000314535,2.67E-08,2.60E-13,1.791217337,,,2.04E-05,179.2408602,102.5938634,1.964024857,356.6572963,21.68103838,0.830195437
1480,4.81326127,505.9874761,510.8007374,0.009512609,1,4.864142892,7.482836045,0.730203036,4.859084723,0.003467652,3000,-367.2102788,173.5402595,4.767906042,-77.01709631,36.39758376,0.466803527,2.593543835,3.31615162,1.768160348,4.864142892,1.678825971,3.536893233,0.363509129,1,elliptical,0.000335329,5.17E-07,5.57E-15,0.801304635,1.437839077,0.944954507,6.45E-05,3.709242623,1.032023351,1.768501211,4.864141798,6.551028529,10.87425477
1481,5.554046177,10.11247964,15.66652582,0.549226933,1,6.747760567,2.957937826,1.941254716,3.099528693,0.1,3000,7.359954888,71.55552178,3.58504365,2.052961026,19.95945622,2.768469872,25.4287324,,6.747760567,,,,,3,hyperbolic,0.00017981,3.26E-09,5.26E-14,1.965555022,,,9.80E-06,315.3039911,178.0993706,6.752521916,622.432723,2.173172125,0.156297581
1482,0.24875081,22.80407112,23.05282193,0.010908176,1,8.830996225,1.760209543,1.089449673,3.398849011,0.1,3000,-0.261144475,3.824959718,0.246066672,-1.061275275,15.54440383,0.186900591,10.48151464,10.86090596,8.830996225,12.8908157,46.84000155,8.569675949,0.685061088,1,elliptical,4.24E-05,-2.75E-09,3.02E-15,1.71333013,0.456420008,0.28981918,3.60E-05,11.02605945,1.417435342,8.831001731,12.89255059,0.277302722,1.434265492
1483,3.551077336,236.7327959,240.2838732,0.015000361,1,1.728890847,14.41994129,1.223164781,5.929974484,0.004888412,3000,-122.5004529,87.22179122,3.498597117,-35.01416391,24.93050452,0.496132082,2.586649062,3.431238197,1.728890847,5.133585546,2.576284723,17.56729149,0.336780371,1,elliptical,0.000373006,4.17E-07,1.96E-15,1.248364237,0.439036759,0.271879168,6.05E-05,3.89256794,1.126652277,1.728894636,5.136420788,4.784470581,7.187126607
1484,11.39039084,906.4006637,917.7910545,0.012566618,1,16.86157727,8.153787951,1.105189121,4.366344819,0.076182309,3000,-238.3532434,1546.580859,11.2490286,-21.18878455,137.4857256,0.221442993,20.59545542,21.6574729,16.86157727,26.45336853,20.90352979,9.146274725,0.637407567,1,elliptical,0.000160748,1.68E-08,2.79E-15,2.668240195,0.474995938,0.302162348,0.000108852,22.2278813,3.339129337,16.86158805,26.46509107,1.480094849,6.335688698
